{{1976, 8, 18}, 11.101736}
{{1995, 2, 9}, 32.480707}
{{1995, 2, 10}, 32.589703}
{{1995, 2, 13}, 32.698698}
{{1995, 2, 14}, 32.371711}
{{1995, 2, 15}, 32.262716}
{{1995, 2, 16}, 32.044724}
{{1995, 2, 17}, 32.15372}
{{1995, 2, 21}, 32.480707}
{{1995, 2, 22}, 32.262716}
{{1995, 2, 23}, 31.826733}
{{1995, 2, 24}, 31.172759}
{{1995, 2, 27}, 30.300794}
{{1995, 2, 28}, 31.281755}
{{1995, 3, 1}, 31.281755}
{{1995, 3, 2}, 31.281755}
{{1995, 3, 3}, 31.608742}
{{1995, 3, 6}, 32.371711}
{{1995, 3, 7}, 32.589703}
{{1995, 3, 8}, 32.262716}
{{1995, 3, 9}, 32.371711}
{{1995, 3, 10}, 31.608742}
{{1995, 3, 13}, 32.371711}
{{1995, 3, 14}, 31.499746}
{{1995, 3, 15}, 32.480707}
{{1995, 3, 16}, 32.371711}
{{1995, 3, 17}, 32.262716}
{{1995, 3, 20}, 32.480707}
{{1995, 3, 21}, 32.262716}
{{1995, 3, 22}, 32.044724}
{{1995, 3, 23}, 32.15372}
{{1995, 3, 24}, 32.328469}
{{1995, 3, 27}, 32.546904}
{{1995, 3, 28}, 33.202211}
{{1995, 3, 29}, 33.311429}
{{1995, 3, 30}, 33.7483}
{{1995, 3, 31}, 34.73126}
{{1995, 4, 3}, 34.403607}
{{1995, 4, 4}, 34.73126}
{{1995, 4, 5}, 34.840478}
{{1995, 4, 6}, 35.058914}
{{1995, 4, 7}, 35.058914}
{{1995, 4, 10}, 35.823438}
{{1995, 4, 11}, 35.823438}
{{1995, 4, 12}, 36.26031}
{{1995, 4, 13}, 36.151092}
{{1995, 4, 17}, 35.823438}
{{1995, 4, 18}, 36.041874}
{{1995, 4, 19}, 35.714221}
{{1995, 4, 20}, 36.041874}
{{1995, 4, 21}, 36.26031}
{{1995, 4, 24}, 36.151092}
{{1995, 4, 25}, 37.024834}
{{1995, 4, 26}, 36.26031}
{{1995, 4, 27}, 35.495785}
{{1995, 4, 28}, 35.386567}
{{1995, 5, 1}, 35.605003}
{{1995, 5, 2}, 36.041874}
{{1995, 5, 3}, 36.041874}
{{1995, 5, 4}, 35.932656}
{{1995, 5, 5}, 35.932656}
{{1995, 5, 8}, 35.386567}
{{1995, 5, 9}, 35.058914}
{{1995, 5, 10}, 34.075954}
{{1995, 5, 11}, 33.202211}
{{1995, 5, 12}, 32.76534}
{{1995, 5, 15}, 33.639082}
{{1995, 5, 16}, 32.874558}
{{1995, 5, 17}, 33.311429}
{{1995, 5, 18}, 33.311429}
{{1995, 5, 19}, 33.420647}
{{1995, 5, 22}, 32.76534}
{{1995, 5, 23}, 32.328469}
{{1995, 5, 24}, 32.76534}
{{1995, 5, 25}, 33.092993}
{{1995, 5, 26}, 34.294389}
{{1995, 5, 30}, 34.840478}
{{1995, 5, 31}, 33.966736}
{{1995, 6, 1}, 34.185171}
{{1995, 6, 2}, 34.949696}
{{1995, 6, 5}, 34.622043}
{{1995, 6, 6}, 34.185171}
{{1995, 6, 7}, 34.622043}
{{1995, 6, 8}, 33.857518}
{{1995, 6, 9}, 33.529865}
{{1995, 6, 12}, 33.7483}
{{1995, 6, 13}, 33.7483}
{{1995, 6, 14}, 33.7483}
{{1995, 6, 15}, 33.7483}
{{1995, 6, 16}, 33.639082}
{{1995, 6, 19}, 33.7483}
{{1995, 6, 20}, 33.966736}
{{1995, 6, 21}, 34.512825}
{{1995, 6, 22}, 34.512825}
{{1995, 6, 23}, 34.512825}
{{1995, 6, 26}, 35.058914}
{{1995, 6, 27}, 35.168132}
{{1995, 6, 28}, 35.495785}
{{1995, 6, 29}, 34.294389}
{{1995, 6, 30}, 34.73126}
{{1995, 7, 3}, 34.622043}
{{1995, 7, 5}, 35.058914}
{{1995, 7, 6}, 35.058914}
{{1995, 7, 7}, 36.041874}
{{1995, 7, 10}, 36.806399}
{{1995, 7, 11}, 37.134052}
{{1995, 7, 12}, 37.24327}
{{1995, 7, 13}, 37.24327}
{{1995, 7, 14}, 37.461705}
{{1995, 7, 17}, 37.134052}
{{1995, 7, 18}, 36.697181}
{{1995, 7, 19}, 36.478745}
{{1995, 7, 20}, 37.024834}
{{1995, 7, 21}, 36.915616}
{{1995, 7, 24}, 36.915616}
{{1995, 7, 25}, 36.151092}
{{1995, 7, 26}, 36.151092}
{{1995, 7, 27}, 36.697181}
{{1995, 7, 28}, 36.369527}
{{1995, 7, 31}, 36.369527}
{{1995, 8, 1}, 35.714221}
{{1995, 8, 2}, 35.76883}
{{1995, 8, 3}, 35.714221}
{{1995, 8, 4}, 35.277349}
{{1995, 8, 7}, 35.277349}
{{1995, 8, 8}, 35.277349}
{{1995, 8, 9}, 35.277349}
{{1995, 8, 10}, 34.73126}
{{1995, 8, 11}, 34.403607}
{{1995, 8, 14}, 34.622043}
{{1995, 8, 15}, 34.512825}
{{1995, 8, 16}, 35.277349}
{{1995, 8, 17}, 35.058914}
{{1995, 8, 18}, 35.168132}
{{1995, 8, 21}, 34.949696}
{{1995, 8, 22}, 34.73126}
{{1995, 8, 23}, 34.73126}
{{1995, 8, 24}, 34.840478}
{{1995, 8, 25}, 34.73126}
{{1995, 8, 28}, 34.840478}
{{1995, 8, 29}, 34.622043}
{{1995, 8, 30}, 34.622043}
{{1995, 8, 31}, 34.403607}
{{1995, 9, 1}, 34.403607}
{{1995, 9, 5}, 33.639082}
{{1995, 9, 6}, 33.202211}
{{1995, 9, 7}, 32.983776}
{{1995, 9, 8}, 32.983776}
{{1995, 9, 11}, 33.092993}
{{1995, 9, 12}, 32.656122}
{{1995, 9, 13}, 32.328469}
{{1995, 9, 14}, 32.656122}
{{1995, 9, 15}, 32.437687}
{{1995, 9, 18}, 31.891598}
{{1995, 9, 19}, 31.673162}
{{1995, 9, 20}, 31.236291}
{{1995, 9, 21}, 31.454726}
{{1995, 9, 22}, 31.563944}
{{1995, 9, 25}, 31.345509}
{{1995, 9, 26}, 31.783907}
{{1995, 9, 27}, 32.331906}
{{1995, 9, 28}, 32.112706}
{{1995, 9, 29}, 33.427902}
{{1995, 10, 2}, 32.441505}
{{1995, 10, 3}, 32.551105}
{{1995, 10, 4}, 33.208703}
{{1995, 10, 5}, 33.647102}
{{1995, 10, 6}, 33.866301}
{{1995, 10, 9}, 33.756701}
{{1995, 10, 10}, 33.318303}
{{1995, 10, 11}, 33.318303}
{{1995, 10, 12}, 33.208703}
{{1995, 10, 13}, 32.989504}
{{1995, 10, 16}, 33.647102}
{{1995, 10, 17}, 33.318303}
{{1995, 10, 18}, 33.099103}
{{1995, 10, 19}, 32.879904}
{{1995, 10, 20}, 33.208703}
{{1995, 10, 23}, 33.537502}
{{1995, 10, 24}, 33.427902}
{{1995, 10, 25}, 32.989504}
{{1995, 10, 26}, 32.660705}
{{1995, 10, 27}, 32.222306}
{{1995, 10, 30}, 32.551105}
{{1995, 10, 31}, 32.551105}
{{1995, 11, 1}, 32.331906}
{{1995, 11, 2}, 32.222306}
{{1995, 11, 3}, 32.331906}
{{1995, 11, 6}, 32.551105}
{{1995, 11, 7}, 32.989504}
{{1995, 11, 8}, 33.099103}
{{1995, 11, 9}, 33.427902}
{{1995, 11, 10}, 34.0855}
{{1995, 11, 13}, 34.1951}
{{1995, 11, 14}, 33.537502}
{{1995, 11, 15}, 33.537502}
{{1995, 11, 16}, 33.756701}
{{1995, 11, 17}, 33.537502}
{{1995, 11, 20}, 33.866301}
{{1995, 11, 21}, 33.975901}
{{1995, 11, 22}, 34.0855}
{{1995, 11, 24}, 34.3047}
{{1995, 11, 27}, 34.3047}
{{1995, 11, 28}, 34.414299}
{{1995, 11, 29}, 34.523899}
{{1995, 11, 30}, 34.523899}
{{1995, 12, 1}, 35.071898}
{{1995, 12, 4}, 35.510296}
{{1995, 12, 5}, 34.962298}
{{1995, 12, 6}, 34.852698}
{{1995, 12, 7}, 35.181497}
{{1995, 12, 8}, 35.510296}
{{1995, 12, 11}, 35.291097}
{{1995, 12, 12}, 35.619896}
{{1995, 12, 13}, 35.291097}
{{1995, 12, 14}, 36.277494}
{{1995, 12, 15}, 36.277494}
{{1995, 12, 18}, 36.167894}
{{1995, 12, 19}, 36.058295}
{{1995, 12, 20}, 36.277494}
{{1995, 12, 21}, 36.387094}
{{1995, 12, 22}, 36.606293}
{{1995, 12, 26}, 36.935092}
{{1995, 12, 27}, 36.825492}
{{1995, 12, 28}, 36.935092}
{{1995, 12, 29}, 37.044692}
{{1996, 1, 2}, 37.263891}
{{1996, 1, 3}, 37.154291}
{{1996, 1, 4}, 38.250288}
{{1996, 1, 5}, 38.359888}
{{1996, 1, 8}, 38.140689}
{{1996, 1, 9}, 38.250288}
{{1996, 1, 10}, 37.921489}
{{1996, 1, 11}, 37.866689}
{{1996, 1, 12}, 37.044692}
{{1996, 1, 15}, 37.263891}
{{1996, 1, 16}, 37.263891}
{{1996, 1, 17}, 37.921489}
{{1996, 1, 18}, 37.921489}
{{1996, 1, 19}, 37.70229}
{{1996, 1, 22}, 37.59269}
{{1996, 1, 23}, 37.373491}
{{1996, 1, 24}, 37.154291}
{{1996, 1, 25}, 37.154291}
{{1996, 1, 26}, 37.373491}
{{1996, 1, 29}, 37.70229}
{{1996, 1, 30}, 37.921489}
{{1996, 1, 31}, 37.921489}
{{1996, 2, 1}, 37.811889}
{{1996, 2, 2}, 37.921489}
{{1996, 2, 5}, 38.469488}
{{1996, 2, 6}, 38.469488}
{{1996, 2, 7}, 38.469488}
{{1996, 2, 8}, 38.250288}
{{1996, 2, 9}, 37.921489}
{{1996, 2, 12}, 38.031089}
{{1996, 2, 13}, 37.921489}
{{1996, 2, 14}, 38.140689}
{{1996, 2, 15}, 38.140689}
{{1996, 2, 16}, 38.798287}
{{1996, 2, 20}, 38.469488}
{{1996, 2, 21}, 38.031089}
{{1996, 2, 22}, 38.031089}
{{1996, 2, 23}, 37.70229}
{{1996, 2, 26}, 37.921489}
{{1996, 2, 27}, 37.70229}
{{1996, 2, 28}, 37.48309}
{{1996, 2, 29}, 37.59269}
{{1996, 3, 1}, 37.48309}
{{1996, 3, 4}, 37.373491}
{{1996, 3, 5}, 37.48309}
{{1996, 3, 6}, 37.154291}
{{1996, 3, 7}, 36.715893}
{{1996, 3, 8}, 36.387094}
{{1996, 3, 11}, 36.167894}
{{1996, 3, 12}, 36.715893}
{{1996, 3, 13}, 36.935092}
{{1996, 3, 14}, 36.715893}
{{1996, 3, 15}, 37.154291}
{{1996, 3, 18}, 37.373491}
{{1996, 3, 19}, 37.70229}
{{1996, 3, 20}, 37.811889}
{{1996, 3, 21}, 38.250288}
{{1996, 3, 22}, 38.359888}
{{1996, 3, 25}, 39.017486}
{{1996, 3, 26}, 39.190494}
{{1996, 3, 27}, 39.080717}
{{1996, 3, 28}, 39.080717}
{{1996, 3, 29}, 39.080717}
{{1996, 4, 1}, 38.861162}
{{1996, 4, 2}, 38.751385}
{{1996, 4, 3}, 38.751385}
{{1996, 4, 4}, 38.641608}
{{1996, 4, 8}, 38.202498}
{{1996, 4, 9}, 38.422053}
{{1996, 4, 10}, 38.422053}
{{1996, 4, 11}, 38.422053}
{{1996, 4, 12}, 38.202498}
{{1996, 4, 15}, 38.312276}
{{1996, 4, 16}, 38.312276}
{{1996, 4, 17}, 38.312276}
{{1996, 4, 18}, 38.422053}
{{1996, 4, 19}, 38.751385}
{{1996, 4, 22}, 39.410049}
{{1996, 4, 23}, 39.410049}
{{1996, 4, 24}, 39.080717}
{{1996, 4, 25}, 39.080717}
{{1996, 4, 26}, 39.300271}
{{1996, 4, 29}, 39.958935}
{{1996, 4, 30}, 39.958935}
{{1996, 5, 1}, 39.73938}
{{1996, 5, 2}, 39.849158}
{{1996, 5, 3}, 39.629603}
{{1996, 5, 6}, 39.629603}
{{1996, 5, 7}, 38.970939}
{{1996, 5, 8}, 39.300271}
{{1996, 5, 9}, 39.519826}
{{1996, 5, 10}, 39.410049}
{{1996, 5, 13}, 39.080717}
{{1996, 5, 14}, 38.970939}
{{1996, 5, 15}, 39.190494}
{{1996, 5, 16}, 38.970939}
{{1996, 5, 17}, 38.861162}
{{1996, 5, 20}, 38.970939}
{{1996, 5, 21}, 38.751385}
{{1996, 5, 22}, 39.629603}
{{1996, 5, 23}, 39.300271}
{{1996, 5, 24}, 39.300271}
{{1996, 5, 28}, 39.190494}
{{1996, 5, 29}, 39.35516}
{{1996, 5, 30}, 40.17849}
{{1996, 5, 31}, 40.17849}
{{1996, 6, 3}, 39.958935}
{{1996, 6, 4}, 40.617599}
{{1996, 6, 5}, 40.946931}
{{1996, 6, 6}, 40.837153}
{{1996, 6, 7}, 40.17849}
{{1996, 6, 10}, 40.068712}
{{1996, 6, 11}, 40.507822}
{{1996, 6, 12}, 40.837153}
{{1996, 6, 13}, 41.715372}
{{1996, 6, 14}, 42.374036}
{{1996, 6, 17}, 41.934926}
{{1996, 6, 18}, 42.59359}
{{1996, 6, 19}, 42.703367}
{{1996, 6, 20}, 42.813145}
{{1996, 6, 21}, 43.362031}
{{1996, 6, 24}, 44.789136}
{{1996, 6, 25}, 44.569581}
{{1996, 6, 26}, 44.569581}
{{1996, 6, 27}, 44.898913}
{{1996, 6, 28}, 44.020695}
{{1996, 7, 1}, 43.142477}
{{1996, 7, 2}, 42.483813}
{{1996, 7, 3}, 42.483813}
{{1996, 7, 5}, 42.59359}
{{1996, 7, 8}, 42.59359}
{{1996, 7, 9}, 43.032699}
{{1996, 7, 10}, 42.374036}
{{1996, 7, 11}, 42.044704}
{{1996, 7, 12}, 41.38604}
{{1996, 7, 15}, 41.38604}
{{1996, 7, 16}, 41.715372}
{{1996, 7, 17}, 41.495817}
{{1996, 7, 18}, 41.825149}
{{1996, 7, 19}, 41.276263}
{{1996, 7, 22}, 39.849158}
{{1996, 7, 23}, 40.398044}
{{1996, 7, 24}, 39.629603}
{{1996, 7, 25}, 40.288267}
{{1996, 7, 26}, 41.166485}
{{1996, 7, 29}, 41.605594}
{{1996, 7, 30}, 41.934926}
{{1996, 7, 31}, 42.59359}
{{1996, 8, 1}, 43.80114}
{{1996, 8, 2}, 43.691363}
{{1996, 8, 5}, 44.130472}
{{1996, 8, 6}, 43.80114}
{{1996, 8, 7}, 42.813145}
{{1996, 8, 8}, 42.703367}
{{1996, 8, 9}, 42.483813}
{{1996, 8, 12}, 42.813145}
{{1996, 8, 13}, 42.813145}
{{1996, 8, 14}, 43.032699}
{{1996, 8, 15}, 42.922922}
{{1996, 8, 16}, 42.59359}
{{1996, 8, 19}, 42.813145}
{{1996, 8, 20}, 43.142477}
{{1996, 8, 21}, 43.80114}
{{1996, 8, 22}, 43.80114}
{{1996, 8, 23}, 43.80114}
{{1996, 8, 26}, 43.910918}
{{1996, 8, 27}, 43.471808}
{{1996, 8, 28}, 43.032699}
{{1996, 8, 29}, 43.142477}
{{1996, 8, 30}, 42.264258}
{{1996, 9, 3}, 42.264258}
{{1996, 9, 4}, 42.264258}
{{1996, 9, 5}, 42.648479}
{{1996, 9, 6}, 42.703367}
{{1996, 9, 9}, 42.59359}
{{1996, 9, 10}, 42.922922}
{{1996, 9, 11}, 43.032699}
{{1996, 9, 12}, 42.922922}
{{1996, 9, 13}, 43.471808}
{{1996, 9, 16}, 43.471808}
{{1996, 9, 17}, 44.130472}
{{1996, 9, 18}, 44.459804}
{{1996, 9, 19}, 44.569581}
{{1996, 9, 20}, 44.569581}
{{1996, 9, 23}, 44.459804}
{{1996, 9, 24}, 44.569581}
{{1996, 9, 25}, 44.413036}
{{1996, 9, 26}, 44.742836}
{{1996, 9, 27}, 45.292502}
{{1996, 9, 30}, 45.072635}
{{1996, 10, 1}, 45.402435}
{{1996, 10, 2}, 44.962702}
{{1996, 10, 3}, 44.522969}
{{1996, 10, 4}, 43.643503}
{{1996, 10, 7}, 43.313703}
{{1996, 10, 8}, 42.214371}
{{1996, 10, 9}, 42.214371}
{{1996, 10, 10}, 42.434237}
{{1996, 10, 11}, 42.54417}
{{1996, 10, 14}, 43.093837}
{{1996, 10, 15}, 43.313703}
{{1996, 10, 16}, 43.53357}
{{1996, 10, 17}, 43.423637}
{{1996, 10, 18}, 43.973303}
{{1996, 10, 21}, 43.313703}
{{1996, 10, 22}, 42.764037}
{{1996, 10, 23}, 42.104437}
{{1996, 10, 24}, 42.54417}
{{1996, 10, 25}, 41.994504}
{{1996, 10, 28}, 41.664704}
{{1996, 10, 29}, 42.214371}
{{1996, 10, 30}, 42.214371}
{{1996, 10, 31}, 41.774638}
{{1996, 11, 1}, 42.434237}
{{1996, 11, 4}, 42.324304}
{{1996, 11, 5}, 42.324304}
{{1996, 11, 6}, 42.983904}
{{1996, 11, 7}, 43.86337}
{{1996, 11, 8}, 44.742836}
{{1996, 11, 11}, 44.413036}
{{1996, 11, 12}, 44.522969}
{{1996, 11, 13}, 44.852769}
{{1996, 11, 14}, 45.072635}
{{1996, 11, 15}, 45.512368}
{{1996, 11, 18}, 45.402435}
{{1996, 11, 19}, 45.842168}
{{1996, 11, 20}, 46.721634}
{{1996, 11, 21}, 46.721634}
{{1996, 11, 22}, 47.161367}
{{1996, 11, 25}, 47.6011}
{{1996, 11, 26}, 47.711034}
{{1996, 11, 27}, 48.5905}
{{1996, 11, 29}, 48.040833}
{{1996, 12, 2}, 47.051434}
{{1996, 12, 3}, 46.391834}
{{1996, 12, 4}, 47.6011}
{{1996, 12, 5}, 50.239498}
{{1996, 12, 6}, 49.360032}
{{1996, 12, 9}, 50.679232}
{{1996, 12, 10}, 50.679232}
{{1996, 12, 11}, 49.250099}
{{1996, 12, 12}, 48.810366}
{{1996, 12, 13}, 48.480566}
{{1996, 12, 16}, 48.5905}
{{1996, 12, 17}, 48.5905}
{{1996, 12, 18}, 48.2607}
{{1996, 12, 19}, 48.370633}
{{1996, 12, 20}, 49.579899}
{{1996, 12, 23}, 49.689832}
{{1996, 12, 24}, 48.810366}
{{1996, 12, 26}, 50.349432}
{{1996, 12, 27}, 50.349432}
{{1996, 12, 30}, 50.569298}
{{1996, 12, 31}, 50.569298}
{{1997, 1, 2}, 50.349432}
{{1997, 1, 3}, 50.239498}
{{1997, 1, 6}, 50.569298}
{{1997, 1, 7}, 50.239498}
{{1997, 1, 8}, 49.689832}
{{1997, 1, 9}, 48.5905}
{{1997, 1, 10}, 46.721634}
{{1997, 1, 13}, 46.831568}
{{1997, 1, 14}, 48.2607}
{{1997, 1, 15}, 48.480566}
{{1997, 1, 16}, 48.370633}
{{1997, 1, 17}, 48.480566}
{{1997, 1, 20}, 47.271301}
{{1997, 1, 21}, 47.711034}
{{1997, 1, 22}, 48.150767}
{{1997, 1, 23}, 47.9309}
{{1997, 1, 24}, 47.711034}
{{1997, 1, 27}, 47.161367}
{{1997, 1, 28}, 47.051434}
{{1997, 1, 29}, 46.721634}
{{1997, 1, 30}, 45.842168}
{{1997, 1, 31}, 45.512368}
{{1997, 2, 3}, 44.632902}
{{1997, 2, 4}, 44.522969}
{{1997, 2, 5}, 44.193169}
{{1997, 2, 6}, 43.973303}
{{1997, 2, 7}, 44.852769}
{{1997, 2, 10}, 46.721634}
{{1997, 2, 11}, 46.721634}
{{1997, 2, 12}, 47.6011}
{{1997, 2, 13}, 48.810366}
{{1997, 2, 14}, 48.700433}
{{1997, 2, 18}, 48.2607}
{{1997, 2, 19}, 47.161367}
{{1997, 2, 20}, 47.711034}
{{1997, 2, 21}, 47.381234}
{{1997, 2, 24}, 46.281901}
{{1997, 2, 25}, 46.391834}
{{1997, 2, 26}, 45.622302}
{{1997, 2, 27}, 46.062035}
{{1997, 2, 28}, 45.292502}
{{1997, 3, 3}, 45.182569}
{{1997, 3, 4}, 45.842168}
{{1997, 3, 5}, 45.842168}
{{1997, 3, 6}, 44.962702}
{{1997, 3, 7}, 44.742836}
{{1997, 3, 10}, 44.852769}
{{1997, 3, 11}, 44.852769}
{{1997, 3, 12}, 44.742836}
{{1997, 3, 13}, 44.193169}
{{1997, 3, 14}, 44.303103}
{{1997, 3, 17}, 43.973303}
{{1997, 3, 18}, 44.962702}
{{1997, 3, 19}, 44.632902}
{{1997, 3, 20}, 44.632902}
{{1997, 3, 21}, 44.962702}
{{1997, 3, 24}, 43.86337}
{{1997, 3, 25}, 44.248175}
{{1997, 3, 26}, 44.138105}
{{1997, 3, 27}, 44.028035}
{{1997, 3, 31}, 44.468315}
{{1997, 4, 1}, 45.018666}
{{1997, 4, 2}, 45.348876}
{{1997, 4, 3}, 45.679086}
{{1997, 4, 4}, 45.018666}
{{1997, 4, 7}, 46.009296}
{{1997, 4, 8}, 48.430838}
{{1997, 4, 9}, 47.880488}
{{1997, 4, 10}, 47.220067}
{{1997, 4, 11}, 47.330137}
{{1997, 4, 14}, 46.889857}
{{1997, 4, 15}, 47.109997}
{{1997, 4, 16}, 47.220067}
{{1997, 4, 17}, 46.779787}
{{1997, 4, 18}, 46.669717}
{{1997, 4, 21}, 46.999927}
{{1997, 4, 22}, 46.889857}
{{1997, 4, 23}, 47.660348}
{{1997, 4, 24}, 49.091259}
{{1997, 4, 25}, 49.861749}
{{1997, 4, 28}, 49.641609}
{{1997, 4, 29}, 50.08189}
{{1997, 4, 30}, 50.85238}
{{1997, 5, 1}, 51.07252}
{{1997, 5, 2}, 53.273922}
{{1997, 5, 5}, 53.604132}
{{1997, 5, 6}, 56.245814}
{{1997, 5, 7}, 55.145114}
{{1997, 5, 8}, 55.695464}
{{1997, 5, 9}, 55.035044}
{{1997, 5, 12}, 55.420289}
{{1997, 5, 13}, 54.154483}
{{1997, 5, 14}, 54.484693}
{{1997, 5, 15}, 53.824273}
{{1997, 5, 16}, 54.154483}
{{1997, 5, 19}, 55.365254}
{{1997, 5, 20}, 55.365254}
{{1997, 5, 21}, 51.953081}
{{1997, 5, 22}, 50.907415}
{{1997, 5, 23}, 51.732941}
{{1997, 5, 27}, 52.833642}
{{1997, 5, 28}, 53.383992}
{{1997, 5, 29}, 52.393361}
{{1997, 5, 30}, 50.63224}
{{1997, 6, 2}, 51.732941}
{{1997, 6, 3}, 51.898046}
{{1997, 6, 4}, 52.393361}
{{1997, 6, 5}, 51.843011}
{{1997, 6, 6}, 52.283291}
{{1997, 6, 9}, 52.035634}
{{1997, 6, 10}, 52.063151}
{{1997, 6, 11}, 52.283291}
{{1997, 6, 12}, 51.843011}
{{1997, 6, 13}, 52.173221}
{{1997, 6, 16}, 52.943712}
{{1997, 6, 17}, 52.723572}
{{1997, 6, 18}, 51.953081}
{{1997, 6, 19}, 51.07252}
{{1997, 6, 20}, 51.622871}
{{1997, 6, 23}, 51.18259}
{{1997, 6, 24}, 52.063151}
{{1997, 6, 25}, 53.273922}
{{1997, 6, 26}, 52.503432}
{{1997, 6, 27}, 51.732941}
{{1997, 6, 30}, 52.173221}
{{1997, 7, 1}, 51.292661}
{{1997, 7, 2}, 52.173221}
{{1997, 7, 3}, 51.732941}
{{1997, 7, 7}, 49.97182}
{{1997, 7, 8}, 50.30203}
{{1997, 7, 9}, 50.4121}
{{1997, 7, 10}, 50.63224}
{{1997, 7, 11}, 51.07252}
{{1997, 7, 14}, 51.402731}
{{1997, 7, 15}, 51.457766}
{{1997, 7, 16}, 52.613502}
{{1997, 7, 17}, 53.383992}
{{1997, 7, 18}, 52.503432}
{{1997, 7, 21}, 52.063151}
{{1997, 7, 22}, 52.833642}
{{1997, 7, 23}, 52.723572}
{{1997, 7, 24}, 53.494062}
{{1997, 7, 25}, 53.494062}
{{1997, 7, 28}, 53.934343}
{{1997, 7, 29}, 54.374623}
{{1997, 7, 30}, 53.934343}
{{1997, 7, 31}, 54.044413}
{{1997, 8, 1}, 52.613502}
{{1997, 8, 4}, 49.421469}
{{1997, 8, 5}, 47.220067}
{{1997, 8, 6}, 48.650978}
{{1997, 8, 7}, 48.540908}
{{1997, 8, 8}, 49.311399}
{{1997, 8, 11}, 48.100628}
{{1997, 8, 12}, 47.440208}
{{1997, 8, 13}, 47.330137}
{{1997, 8, 14}, 49.091259}
{{1997, 8, 15}, 49.751679}
{{1997, 8, 18}, 49.97182}
{{1997, 8, 19}, 49.311399}
{{1997, 8, 20}, 49.091259}
{{1997, 8, 21}, 47.220067}
{{1997, 8, 22}, 46.339507}
{{1997, 8, 25}, 46.559647}
{{1997, 8, 26}, 47.550278}
{{1997, 8, 27}, 46.449577}
{{1997, 8, 28}, 46.559647}
{{1997, 8, 29}, 46.449577}
{{1997, 9, 2}, 46.559647}
{{1997, 9, 3}, 48.210698}
{{1997, 9, 4}, 48.981189}
{{1997, 9, 5}, 48.761049}
{{1997, 9, 8}, 48.650978}
{{1997, 9, 9}, 49.201329}
{{1997, 9, 10}, 49.311399}
{{1997, 9, 11}, 48.320768}
{{1997, 9, 12}, 48.320768}
{{1997, 9, 15}, 48.430838}
{{1997, 9, 16}, 49.531539}
{{1997, 9, 17}, 48.898636}
{{1997, 9, 18}, 50.19196}
{{1997, 9, 19}, 51.732941}
{{1997, 9, 22}, 53.383992}
{{1997, 9, 23}, 53.494062}
{{1997, 9, 24}, 55.090079}
{{1997, 9, 25}, 53.999078}
{{1997, 9, 26}, 53.448067}
{{1997, 9, 29}, 53.007259}
{{1997, 9, 30}, 53.778674}
{{1997, 10, 1}, 54.109281}
{{1997, 10, 2}, 53.448067}
{{1997, 10, 3}, 53.448067}
{{1997, 10, 6}, 53.778674}
{{1997, 10, 7}, 52.56645}
{{1997, 10, 8}, 53.337865}
{{1997, 10, 9}, 53.55827}
{{1997, 10, 10}, 53.337865}
{{1997, 10, 13}, 53.668472}
{{1997, 10, 14}, 53.778674}
{{1997, 10, 15}, 55.541909}
{{1997, 10, 16}, 56.533729}
{{1997, 10, 17}, 56.864336}
{{1997, 10, 20}, 56.09292}
{{1997, 10, 21}, 56.203122}
{{1997, 10, 22}, 55.872516}
{{1997, 10, 23}, 52.125641}
{{1997, 10, 24}, 52.621551}
{{1997, 10, 27}, 50.472608}
{{1997, 10, 28}, 53.06236}
{{1997, 10, 29}, 52.235843}
{{1997, 10, 30}, 49.370586}
{{1997, 10, 31}, 49.59099}
{{1997, 11, 3}, 50.913417}
{{1997, 11, 4}, 48.268564}
{{1997, 11, 5}, 47.386946}
{{1997, 11, 6}, 47.607351}
{{1997, 11, 7}, 46.174722}
{{1997, 11, 10}, 46.615531}
{{1997, 11, 11}, 47.166542}
{{1997, 11, 12}, 45.733913}
{{1997, 11, 13}, 47.276744}
{{1997, 11, 14}, 47.111441}
{{1997, 11, 17}, 47.937957}
{{1997, 11, 18}, 47.827755}
{{1997, 11, 19}, 47.386946}
{{1997, 11, 20}, 48.709373}
{{1997, 11, 21}, 48.433867}
{{1997, 11, 24}, 47.827755}
{{1997, 11, 25}, 48.599171}
{{1997, 11, 26}, 50.031799}
{{1997, 11, 28}, 50.58281}
{{1997, 12, 1}, 51.023619}
{{1997, 12, 2}, 50.58281}
{{1997, 12, 3}, 50.142001}
{{1997, 12, 4}, 49.370586}
{{1997, 12, 5}, 50.031799}
{{1997, 12, 8}, 49.480788}
{{1997, 12, 9}, 50.362406}
{{1997, 12, 10}, 50.362406}
{{1997, 12, 11}, 50.031799}
{{1997, 12, 12}, 49.59099}
{{1997, 12, 15}, 50.472608}
{{1997, 12, 16}, 49.260384}
{{1997, 12, 17}, 50.197102}
{{1997, 12, 18}, 49.150182}
{{1997, 12, 19}, 48.929777}
{{1997, 12, 22}, 47.55225}
{{1997, 12, 23}, 47.607351}
{{1997, 12, 24}, 48.04816}
{{1997, 12, 26}, 49.701193}
{{1997, 12, 29}, 50.472608}
{{1997, 12, 30}, 50.913417}
{{1997, 12, 31}, 50.58281}
{{1998, 1, 2}, 50.693012}
{{1998, 1, 5}, 48.103261}
{{1998, 1, 6}, 48.158362}
